organism,drug_code,drug_name,drug_class,period,omega,AIC,term,hos_year,estimate,ci.lower,ci.upper,std.error,statistic,p.value,p.value.BH
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,MGH_2010,-1.3353504567679393,-1.4863558449255236,-1.184345068610355,0.07704498110613034,-17.33208883429381,6.211620099410506e-67,1.039370095841956e-66
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,MGH_2011,-1.4873028975503657,-1.6260409789042904,-1.348564816196441,0.07078603609467979,-21.01124712734338,3.1140576575953417e-97,6.014579932955575e-97
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,MGH_2012,-1.4826791569292352,-1.6167908453328494,-1.348567468525621,0.06842558815441004,-21.668489769987843,3.0915039330323073e-103,6.183007866064615e-103
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,MGH_2013,-1.3547794929439525,-1.490039225908227,-1.219519759979678,0.06901133593840808,-19.63126020561433,3.2915093992370214e-85,6.079399874000619e-85
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,MGH_2014,-1.5989504370802616,-1.7355502602667818,-1.4623506138937414,0.069695068003291,-22.942088771686958,2.249231482687819e-115,4.63561122651514e-115
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,MGH_2015,-1.6166046728498749,-1.7550121630463553,-1.4781971826533944,0.07061736403741148,-22.8924527966441,6.879226807136989e-115,1.400710036633917e-114
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,52,0.1208304866765305,89429.67860084093,intercept,MGH_2016,-1.5775136155636356,-1.7052257540612272,-1.449801477066044,0.0651604516740964,-24.209678954554477,4.0990697370660717e-128,8.659284819552076e-128
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,amplitude,NA,0.014650886118903412,-0.009397330960984754,0.03869910319879158,0.012269723969204251,1.194068110715093,0.23246491002980726,0.2789578920357687
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,phase,NA,22.11834415584485,15.44094584246414,28.795742469225555,3.4068984767328248,-1.139351780120438,0.2545695480668206,0.32730370465734077
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,slope,BWH_2007,0.005257097974219633,-6.191655330002608e-4,0.011133361481439528,0.0029981487178188542,1.7534480337733744,0.07953982453888747,0.25362698768060343
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,slope,BWH_2008,-0.004485362292356295,-0.010367505706432485,0.0013967811217198943,0.0030011487254223996,-1.4945484888373863,0.13504745099130305,0.3535073421983439
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,slope,BWH_2009,0.008904089786421373,0.003066127326334432,0.014742052246508314,0.002978607008157316,2.9893469538063684,0.002799004654699096,0.02252532317353082
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,slope,BWH_2010,-0.005351782823366896,-0.011001695473745753,2.9812982701196266e-4,0.002882661464672132,-1.8565422575472617,0.06339040020471945,0.23038661579779757
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,slope,BWH_2011,-0.0015709551186038324,-0.006667379497923817,0.0035254692607161525,0.002600264300527934,-0.6041520926487666,0.5457491016705793,0.7408160496572522
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,slope,BWH_2012,-0.0031273855671253444,-0.008250092232608289,0.0019953210983576007,0.002613673876607021,-1.1965477388423096,0.23149648570483572,0.508684846789749
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,slope,BWH_2013,-0.013753321206918368,-0.028769728020745226,0.001263085606908491,0.007661572831069532,-1.7951041529156158,0.07265158391153326,0.24313104318909148
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,slope,MGH_2007,-0.004094340804473826,-0.008656980249716312,4.682986407686584e-4,0.002327920044057954,-1.7587978654699434,0.07862651423884787,0.25362698768060343
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,slope,MGH_2008,-0.0020123487643471274,-0.006487368756746471,0.002462671228052217,0.0022832154201290087,-0.881366141191103,0.37812983690325475,0.6265092395750006
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,slope,MGH_2009,0.0013208066885916198,-0.0031289798196939655,0.005770593196877205,0.0022703409569690743,0.5817657847986448,0.5607307429012773,0.7432431023554186
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,slope,MGH_2010,-0.0029130714982766163,-0.007339961995010261,0.0015138189984570277,0.0022586591037653714,-1.2897349110453566,0.19715701868579907,0.46939438801274413
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,slope,MGH_2011,0.010471331790800315,0.006424961298804848,0.01451770228279578,0.00206451267671892,5.072059817739723,3.969061898989952e-7,8.94361947905736e-6
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,slope,MGH_2012,-0.001573738560434615,-0.005523811043752906,0.0023763339228836753,0.002015380136816778,-0.7808643797195896,0.4348911290845082,0.6739245644270723
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,slope,MGH_2013,6.027306109096532e-4,-0.0034154376665739557,0.004620898888393262,0.002050123527359895,0.2939972166876387,0.7687629565645502,0.8778441868878986
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,slope,MGH_2014,-5.79775153364228e-4,-0.004609171328830304,0.003449621022101848,0.0020558521520035265,-0.2820120857422599,0.7779370420665832,0.8813090034679892
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,slope,MGH_2015,-0.007081289156447894,-0.011008350813479638,-0.0031542274994161507,0.002003639703590426,-3.53421283465214,4.098768500057522e-4,0.0043293242281857575
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,slope,MGH_2016,-7.048461329676437e-4,-0.004474043320618956,0.003064351054683669,0.0019230951269422602,-0.3665165196941432,0.7139834069040191,0.8408993062634665
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,intercept,BWH_2007,5.921349365881464,5.740746170927895,6.101952560835033,0.09214618042889786,64.26038863814345,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,intercept,BWH_2008,5.971348313021801,5.789116107325732,6.15358051871787,0.09297732363119612,64.22370616633097,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,intercept,BWH_2009,5.68210212927925,5.500246655908054,5.863957602650446,0.09278510972938742,61.23937500156432,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,intercept,BWH_2010,6.090349884530881,5.914413506812886,6.266286262248877,0.08976510747430036,67.84763095476202,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,intercept,BWH_2011,6.005528483481763,5.84405358038774,6.167003386575786,0.0823866685141748,72.89442080606159,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,intercept,BWH_2012,6.171912794246897,6.014064427783651,6.329761160710144,0.08053636072312284,76.63510914610866,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,intercept,BWH_2013,6.304353271898445,6.068704026622783,6.5400025171741065,0.12023141605378083,52.43515778836405,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,intercept,MGH_2007,6.030560730757911,5.890105684625138,6.171015776890685,0.07166205462991403,84.15277460158899,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,intercept,MGH_2008,5.858376835092688,5.720651408975222,5.996102261210154,0.0702693657658136,83.37028193219895,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,intercept,MGH_2009,5.8914306318838054,5.750949976050397,6.031911287717214,0.0716751210438056,82.19631227805176,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,intercept,MGH_2010,5.9407836054037695,5.801712314533791,6.079854896273748,0.07095604407374556,83.72484237184128,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,intercept,MGH_2011,5.7164721065783635,5.589122786545343,5.843821426611384,0.06497533681105153,87.97910695256388,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,intercept,MGH_2012,6.200744953072212,6.077594287861853,6.32389561828257,0.06283312661954792,98.68592073441572,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,intercept,MGH_2013,6.034864228177679,5.910534459394663,6.1591939969606955,0.0634347211294256,95.13503205704603,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,intercept,MGH_2014,6.067857509521176,5.942755917102253,6.1929591019401,0.06382851593483826,95.06499439397551,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,intercept,MGH_2015,6.01520219593559,5.888073074227132,6.1423313176440475,0.06486298866266739,92.73704958645709,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,26,0.241660973353061,66776.95922898942,intercept,MGH_2016,5.482398340914344,5.364794761018171,5.6000019208105165,0.06000292904554095,91.36884529009109,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,amplitude,NA,0.0321946842331088,0.008479524427757484,0.05590984403846011,0.012099793665808902,2.6607630776451345,0.007802348426872194,0.010803251667976884
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,phase,NA,51.450941998003195,41.92181144317062,60.98007255283577,4.861890641867475,-0.11293096501773855,0.9100863739951415,0.963620866583091
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,slope,BWH_2007,0.005290810150186174,-7.427184580825396e-4,0.011324338758454889,0.0030783874886785778,1.7186953135835725,0.08568470961429796,0.262201100319083
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,slope,BWH_2008,-0.004463160828720773,-0.010511192008857292,0.0015848703514157458,0.003085786896005549,-1.4463606785349274,0.14809109599455378,0.37354321228477
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,slope,BWH_2009,0.008886331270380944,0.002888736690831906,0.014883925849929983,0.003060053463664282,2.903979089221515,0.003688393957564762,0.026525045907593397
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,slope,BWH_2010,-0.00532532306793199,-0.011135628844937257,4.8498270907327765e-4,0.0029644961962751455,-1.796366976157094,0.07245064193340876,0.24313104318909148
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,slope,BWH_2011,-0.0015799548507219304,-0.006835898053971886,0.0036759883525280257,0.0026816529511297996,-0.5891720067864427,0.5557522765262606,0.7432431023554186
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,slope,BWH_2012,-0.0030445084573667014,-0.008331357547800948,0.0022423406330675444,0.00269742155066942,-1.1286735870450597,0.25904854111831105,0.5317620195911347
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,slope,BWH_2013,-0.009928301571598576,-0.025002623155571703,0.005146020012374549,0.007691121726152856,-1.2908782262330374,0.1967602188886494,0.46939438801274413
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,slope,MGH_2007,-0.00402017693797355,-0.008777219079240978,7.368652032938789e-4,0.0024271069156323135,-1.6563658205910585,0.0976628049984002,0.2870437225170371
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,slope,MGH_2008,-0.0019258261790837884,-0.006583746352747697,0.0027320939945801206,0.002376533553884148,-0.8103509314801239,0.41774775916540874,0.6689891083075726
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,slope,MGH_2009,0.0013072243157940156,-0.0033412498844904814,0.005955698516078512,0.0023717140911522203,0.551172808168856,0.5815211242308694,0.7559774615001303
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,slope,MGH_2010,-0.002957596131556444,-0.007597212366883295,0.0016820201037704078,0.002367194638229863,-1.2494097797416737,0.21152925797162786,0.48637339588034156
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,slope,MGH_2011,0.01044821042297932,0.006188244829864534,0.014708176016094105,0.0021734917716431795,4.8071083402723795,1.5419584800863022e-6,2.6059098313458505e-5
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,slope,MGH_2012,-0.001515888567576676,-0.005683972286896996,0.002652195151743645,0.0021266124031857903,-0.712818454978343,0.47596608092248227,0.7006039896017553
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,slope,MGH_2013,6.009925014904611e-4,-0.0036401322175662037,0.004842117220547126,0.002163878904158503,0.2777385094588633,0.7812158505005341,0.8813090034679892
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,slope,MGH_2014,-5.882491342802329e-4,-0.0048641635562434535,0.0036876652876829882,0.002181629078743839,-0.2696375566367776,0.7874417723293868,0.8813090034679892
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,slope,MGH_2015,-0.007240756792448684,-0.011407038068501275,-0.0030744755163960927,0.0021256927723752516,-3.406304470028307,6.597292753068254e-4,0.006488137093132134
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,slope,MGH_2016,-6.59444521920948e-4,-0.004641917342185014,0.003323028298343118,0.0020319112247354056,-0.32454396328600454,0.7455294996270081,0.8629759276504408
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,intercept,BWH_2007,5.921127859479777,5.737096948602782,6.1051587703567725,0.09389504721954468,63.06113085640227,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,intercept,BWH_2008,5.972263846220086,5.7865399881156,6.157987704324571,0.09475881167687357,63.025947038945944,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,intercept,BWH_2009,5.684408487552114,5.499061306836564,5.869755668267663,0.0945666258041191,60.11009105185303,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,intercept,BWH_2010,6.090264935832978,5.911072946597003,6.269456925068952,0.09142616428129194,66.61402656131334,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,intercept,BWH_2011,6.005897082592649,5.841161659651753,6.170632505533545,0.08405022961661936,71.45604610466282,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,intercept,BWH_2012,6.170469089279932,6.009335141417999,6.331603037141864,0.08221270856655345,75.0549300329251,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,intercept,BWH_2013,6.255694130598692,6.018342419387125,6.493045841810259,0.12110003708423596,51.657243723610875,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,intercept,MGH_2007,6.029490890211124,5.885027286166833,6.173954494255415,0.07370727481923227,81.80319927712024,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,intercept,MGH_2008,5.856597664148818,5.715021063500532,5.998174264797105,0.07223428683640347,81.07780834623406,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,intercept,MGH_2009,5.892121891072889,5.7473987322255375,6.03684504992024,0.0738397031725629,79.79612102858863,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,intercept,MGH_2010,5.943899701246159,5.800328436509335,6.087470965982983,0.07325199129641984,81.14318254085012,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,intercept,MGH_2011,5.717939371611266,5.586038496978668,5.849840246243863,0.0672976012176831,84.96498044730933,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,intercept,MGH_2012,6.199217919689997,6.071594696312011,6.326841143067983,0.06511508598354987,95.20401956093731,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,intercept,MGH_2013,6.037108613893005,5.90797940294411,6.166237824841899,0.06588346110818846,91.63314301261975,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,intercept,MGH_2014,6.06940000443079,5.938802360267199,6.199997648594381,0.06663267549492173,91.08744260004022,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,intercept,MGH_2015,6.022189658227494,5.890318347592309,6.154060968862678,0.06728251726836225,89.506009922421,0,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,52,0.1208304866765305,66771.1344081593,intercept,MGH_2016,5.481534396398755,5.359542908099381,5.603525884698128,0.06224169896060711,88.06852139219446,0,0
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,amplitude,NA,0.013754876162592298,-0.010874195069647744,0.03838394739483234,0.01256608357424474,1.0946032692941887,0.2736960691835016,0.3079080778314393
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,phase,NA,19.610713045229453,12.705701376448737,26.51572471401017,3.5230298736336834,-9.193588506635045,3.9493792893913306e-20,8.886103401130494e-20
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,slope,BWH_2010,-0.004833254015125407,-0.01509940190825158,0.005432893878000766,0.005237926805851659,-0.9227418011503782,0.35614649381321084,0.6197118905745052
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,slope,BWH_2011,0.0017151749927858694,-0.003741266792988926,0.007171616778560664,0.002783950026028291,0.6160940306937965,0.5378354330321263,0.7359853294123834
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,slope,BWH_2012,-0.001798139347411573,-0.007356427515558643,0.0037601488207354965,0.0028359134208537193,-0.6340600295442954,0.52604471992141,0.7257270013609657
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,slope,BWH_2013,-0.005053117437710589,-0.01083775487722143,7.31520001800252e-4,0.002951399865068606,-1.7121087174655434,0.08688320483945947,0.262201100319083
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,slope,BWH_2014,-0.002160935468793276,-0.007914802881992845,0.0035929319444062933,0.0029357005835746693,-0.7360885101443155,0.46168049326942995,0.6904779058631298
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,slope,BWH_2015,-0.01119765468061927,-0.0170602725251204,-0.005335036836118143,0.002991186517071084,-3.743549463302547,1.8165405585760614e-4,0.00236150272614888
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,slope,BWH_2016,-0.002239880664817199,-0.007744978965586716,0.0032652176359523177,0.0028087752347456542,-0.7974581365959776,0.4251890188862014,0.6737930044363853
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,slope,BWH_2017,-0.008139606954571107,-0.013591495738316042,-0.0026877181708261704,0.0027816270231232516,-2.9262035804612787,0.0034328984185521194,0.025784881454902587
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,slope,BWH_2018,-0.0026362358296039283,-0.00802431251400577,0.0027518408547979136,0.002749069231323792,-0.9589557802203731,0.3375859350468172,0.615835272441513
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,slope,BWH_2019,0.002021305534742664,-0.0030653146614175006,0.007107925730902829,0.0025952620743456395,0.7788444776823971,0.4360752388334985,0.6739245644270723
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,slope,MGH_2009,-0.005382219187871852,-0.009376923968566216,-0.00138751440717749,0.002038152135551513,-2.6407347587011474,0.00827536924589284,0.055941496102235595
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,slope,MGH_2010,2.3656214623836425e-4,-0.0037018339299729995,0.004174958222449728,0.0020094226767822933,0.11772642409767832,0.9062849299733654,0.9396451114447777
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,slope,MGH_2011,-0.0030280825910863497,-0.0069271158803560955,8.709506981833962e-4,0.0019893392531826217,-1.522154949811555,0.12797696019380347,0.3406000987835085
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,slope,MGH_2012,-0.003130849096216826,-0.007059905271072813,7.982070786391607e-4,0.0020046573334244313,-1.5617876651610036,0.11834472383982654,0.3254992477777078
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,slope,MGH_2013,-0.004489238089708115,-0.008484060214509629,-4.944159649066006e-4,0.0020382120060940725,-2.2025373593550093,0.027632189984545523,0.1334240030682341
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,slope,MGH_2014,-0.005367846072796725,-0.009267461703035836,-0.0014682304425576156,0.0019896363713817096,-2.69790306912665,0.006980255643619738,0.048149518521295336
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,slope,MGH_2015,-0.00526646976716523,-0.009260189189830724,-0.0012727503444997356,0.0020376493926252954,-2.5845809324340836,0.009752715174372166,0.06219656092335457
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,slope,MGH_2016,-0.004311704900834278,-0.00827852726597227,-3.448825356962863e-4,0.002023926151923087,-2.130366711620084,0.03314650613326001,0.1470657922780731
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,intercept,BWH_2010,0.7771009755523806,0.40879900708858585,1.1454029440161753,0.1879126205220676,4.135437914672268,3.548906008022746e-5,4.052466995647595e-5
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,intercept,BWH_2011,0.43436743141475803,0.26740948141701204,0.601325381412504,0.08518419282940352,5.0991553360687,3.4248903966954434e-7,4.303393881349665e-7
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,intercept,BWH_2012,0.4903921328512377,0.3227813995121303,0.6580028661903452,0.08551725167462236,5.734423443787587,9.84402903881191e-9,1.304816398085657e-8
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,intercept,BWH_2013,0.42041104771097837,0.24397953164249814,0.5968425637794585,0.09001773372375695,4.670313618437897,3.015674114636594e-6,3.6017591899193243e-6
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,intercept,BWH_2014,0.27534091456003,0.10149337261823796,0.44918845650182204,0.08869935535197551,3.1042042353907324,0.0019090439064202954,0.002088209839385307
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,intercept,BWH_2015,0.4974007724223139,0.31788139665186,0.6769201481927678,0.09159320129679928,5.4305425007532255,5.645972888875582e-8,7.283736016946362e-8
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,intercept,BWH_2016,0.09817941811306324,-0.0706330106233595,0.26699184684948596,0.08613037283745706,1.139893104820814,0.2543366232417076,0.2636987075328134
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,intercept,BWH_2017,0.2831284077595385,0.11498757253484596,0.4512692429842311,0.08578771679018904,3.30033737174735,9.664022938154451e-4,0.0010674639716000667
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,intercept,BWH_2018,-0.02614427619103547,-0.1926970701872495,0.14040851780517857,0.08497747678526814,-0.3076612436622488,0.7583414708871788,0.7697279794590584
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,intercept,BWH_2019,-0.22042562879023286,-0.37679324089467703,-0.06405801668578867,0.07978085992286185,-2.762888605153629,0.005731449728862103,0.006209070539600611
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,intercept,MGH_2009,0.5443215879577364,0.42047261164295663,0.6681705642725162,0.06318941434214341,8.61412617326171,7.261745562089572e-18,1.0356413502051795e-17
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,intercept,MGH_2010,0.29790540922427733,0.1779844779312193,0.41782634051733536,0.061185272912655055,4.868907092227108,1.1257943326962207e-6,1.3737129402574824e-6
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,intercept,MGH_2011,0.3475928764241857,0.22873397146973085,0.4664517813786405,0.0606434127830913,5.731749920926319,1.0000380491451574e-8,1.3203627367619657e-8
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,intercept,MGH_2012,0.28191825862974124,0.16239290853704927,0.40144360872243323,0.06098344206092189,4.62286563536554,3.7947584084538936e-6,4.4847144827182385e-6
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,intercept,MGH_2013,0.3046955332134945,0.1837577146456344,0.42563335178135464,0.061704102484434524,4.938010941660759,7.919244395484777e-7,9.804778775362105e-7
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,intercept,MGH_2014,0.3282101751693127,0.20806911849672804,0.4483512318418974,0.06129758384350021,5.354373771195796,8.625353593497673e-8,1.1043066343190202e-7
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,intercept,MGH_2015,0.24738074957989822,0.12420333151340704,0.3705581676463894,0.0628467762867578,3.936252011577288,8.288267441289406e-5,9.276272831641785e-5
S. aureus,CIP,Ciprofloxacin,Quinolones,26,0.241660973353061,189236.98459409917,intercept,MGH_2016,0.24654569725841677,0.12431909609240624,0.36877229842442727,0.062361656709061186,3.953482159857269,7.713423216599038e-5,8.690456824034916e-5
